ogc_fid,objectid,vandfoering,beregningspunktlokalid,registreringfra,registreringtil,aar
"407334","405199",0.0284229674376547,Novana_Model_VASSINGROEDLOEBET_DK1_2166.6666666666665,2020/11/13 13:09:44+00,,"1999"
"407335","405200",0.0291396840896508,Novana_Model_VASSINGROEDLOEBET_DK1_2600.0,2020/11/13 13:09:44+00,,"1999"
"407336","405201",0.0310199149731189,Novana_Model_VASSINGROEDLOEBET_DK1_3040.0,2020/11/13 13:09:44+00,,"1999"
"407337","405202",0.0389009798902457,Novana_Model_VASSINGROEDLOEBET_DK1_3480.0,2020/11/13 13:09:44+00,,"1999"
"407338","405203",0.0395065785398426,Novana_Model_VASSINGROEDLOEBET_DK1_3920.0,2020/11/13 13:09:44+00,,"1999"
"407339","405204",0.0400848220242825,Novana_Model_VASSINGROEDLOEBET_DK1_4360.0,2020/11/13 13:09:44+00,,"1999"
"407340","405205",0.040242524846929,Novana_Model_VASSINGROEDLOEBET_DK1_4800.0,2020/11/13 13:09:44+00,,"1999"
"407352","405217",0.00789222040800505,Novana_Model_MAGLEMOSERENDEN_DK1_974.0,2020/11/13 13:09:44+00,,"1999"
"407353","405218",0.0234766615937426,Novana_Model_MAGLEMOSERENDEN_DK1_1333.5,2020/11/13 13:09:44+00,,"1999"
"407354","405219",0.0330629970661479,Novana_Model_MAGLEMOSERENDEN_DK1_1693.0,2020/11/13 13:09:44+00,,"1999"
"407355","405220",0.0424359707289363,Novana_Model_MAGLEMOSERENDEN_DK1_2058.0,2020/11/13 13:09:44+00,,"1999"
"407356","405221",0.0544974174911845,Novana_Model_MAGLEMOSERENDEN_DK1_2423.0,2020/11/13 13:09:44+00,,"1999"
"407630","405222",0.0645990693252789,Novana_Model_MAGLEMOSERENDEN_DK1_2905.5,2020/11/13 13:09:44+00,,"1999"
"407631","405223",0.070885538531799,Novana_Model_MAGLEMOSERENDEN_DK1_3388.0,2020/11/13 13:09:44+00,,"1999"
"407632","405224",0.0750998048086281,Novana_Model_MAGLEMOSERENDEN_DK1_3769.0,2020/11/13 13:09:44+00,,"1999"
"407633","405225",0.078161482405785,Novana_Model_MAGLEMOSERENDEN_DK1_4150.0,2020/11/13 13:09:44+00,,"1999"
"407634","405226",0.079693240080386,Novana_Model_MAGLEMOSERENDEN_DK1_4586.0,2020/11/13 13:09:44+00,,"1999"
"407635","405227",0.150385295783412,Novana_Model_MAGLEMOSERENDEN_DK1_4586.0_Downstream,2020/11/13 13:09:44+00,,"1999"
"407636","405228",0.15107037047409,Novana_Model_MAGLEMOSERENDEN_DK1_4781.0,2020/11/13 13:09:44+00,,"1999"
"410616","404535",0.00678393805610041,Novana_Model_KIGHANERENDEN_DK1_0.0,2020/11/13 13:09:44+00,,"1999"
"410617","404536",0.0167117302778037,Novana_Model_KIGHANERENDEN_DK1_424.0,2020/11/13 13:09:44+00,,"1999"
"410618","404537",0.0220740872307693,Novana_Model_KIGHANERENDEN_DK1_848.0,2020/11/13 13:09:44+00,,"1999"
"410619","404538",0.0287232030833727,Novana_Model_KIGHANERENDEN_DK1_1272.0,2020/11/13 13:09:44+00,,"1999"
"410620","404539",0.0350998772512356,Novana_Model_KIGHANERENDEN_DK1_1666.5,2020/11/13 13:09:44+00,,"1999"
"410621","404540",0.0391471638841784,Novana_Model_KIGHANERENDEN_DK1_2061.0,2020/11/13 13:09:44+00,,"1999"
"410622","404541",0.0482912910617378,Novana_Model_KIGHANERENDEN_DK1_2492.0,2020/11/13 13:09:44+00,,"1999"
"410623","404542",0.0511052592976453,Novana_Model_KIGHANERENDEN_DK1_2923.0,2020/11/13 13:09:44+00,,"1999"
"410624","404543",0.0537146666941986,Novana_Model_KIGHANERENDEN_DK1_3100.0,2020/11/13 13:09:44+00,,"1999"
"410625","404544",0.0568901798445476,Novana_Model_KIGHANERENDEN_DK1_3436.0,2020/11/13 13:09:44+00,,"1999"
"410626","404545",0.0591363079029403,Novana_Model_KIGHANERENDEN_DK1_3772.0,2020/11/13 13:09:44+00,,"1999"
"410627","404546",0.0612724876311952,Novana_Model_KIGHANERENDEN_DK1_4108.0,2020/11/13 13:09:44+00,,"1999"
"410628","404547",0.0631470220750325,Novana_Model_KIGHANERENDEN_DK1_4394.0,2020/11/13 13:09:44+00,,"1999"
"410629","404548",0.0642517017889513,Novana_Model_KIGHANERENDEN_DK1_4680.0,2020/11/13 13:09:44+00,,"1999"
"410630","404549",0.066802654747073,Novana_Model_KIGHANERENDEN_DK1_5050.0,2020/11/13 13:09:44+00,,"1999"
"410631","404550",0.0699589282223215,Novana_Model_KIGHANERENDEN_DK1_5413.0,2020/11/13 13:09:44+00,,"1999"
"410632","404551",0.0700067505444566,Novana_Model_KIGHANERENDEN_DK1_5776.0,2020/11/13 13:09:44+00,,"1999"
"410951","404596",0.0187606384584597,DK2013_Vejlesoe_Kanal_DK1_0.0,2020/11/13 13:09:44+00,,"1999"
"410952","404597",0.0236051519385424,DK2013_Vejlesoe_Kanal_DK1_467.833,2020/11/13 13:09:44+00,,"1999"
"410953","404598",0.0258933112931068,DK2013_Vejlesoe_Kanal_DK1_935.667,2020/11/13 13:09:44+00,,"1999"
"410954","404599",0.0279032897596464,DK2013_Vejlesoe_Kanal_DK1_1403.5,2020/11/13 13:09:44+00,,"1999"
"410955","404600",0.0295850468464578,DK2013_Vejlesoe_Kanal_DK1_1871.333,2020/11/13 13:09:44+00,,"1999"
"410956","404601",0.0379167205360654,DK2013_Vejlesoe_Kanal_DK1_2339.167,2020/11/13 13:09:44+00,,"1999"
"410957","404602",0.0445809844600624,DK2013_Vejlesoe_Kanal_DK1_2807.0,2020/11/13 13:09:44+00,,"1999"
"410958","404603",0.050204862110725,DK2013_Vejlesoe_Kanal_DK1_3274.833,2020/11/13 13:09:44+00,,"1999"
"410959","404604",0.0564532224395096,DK2013_Vejlesoe_Kanal_DK1_3742.667,2020/11/13 13:09:44+00,,"1999"
"410960","404605",0.0639734412964484,DK2013_Vejlesoe_Kanal_DK1_4210.5,2020/11/13 13:09:44+00,,"1999"
"410961","404606",0.067526968606837,DK2013_Vejlesoe_Kanal_DK1_4678.333,2020/11/13 13:09:44+00,,"1999"
"410962","404607",0.0716995081979118,DK2013_Vejlesoe_Kanal_DK1_5146.167,2020/11/13 13:09:44+00,,"1999"
"410963","404608",0.0725672486046814,DK2013_Vejlesoe_Kanal_DK1_5614.0,2020/11/13 13:09:44+00,,"1999"
"411133","401664",0.0234475840418918,Novana_Model_MOELLEAA_DK1_-11928.0,2020/11/13 13:09:44+00,,"1999"
"411134","401665",0.0316162823354953,Novana_Model_MOELLEAA_DK1_-11474.666666666666,2020/11/13 13:09:44+00,,"1999"
"411135","401666",0.0418963151996675,Novana_Model_MOELLEAA_DK1_-11021.333333333334,2020/11/13 13:09:44+00,,"1999"
"411136","401667",0.049153157772675,Novana_Model_MOELLEAA_DK1_-10568.0,2020/11/13 13:09:44+00,,"1999"
"411137","401668",0.0551581859078309,Novana_Model_MOELLEAA_DK1_-10214.0,2020/11/13 13:09:44+00,,"1999"
"411138","401669",0.0606326137605595,Novana_Model_MOELLEAA_DK1_-9860.0,2020/11/13 13:09:44+00,,"1999"
"411139","401670",0.0632466344749683,Novana_Model_MOELLEAA_DK1_-9506.0,2020/11/13 13:09:44+00,,"1999"
"411140","401671",0.0690857877878294,Novana_Model_MOELLEAA_DK1_-9218.5,2020/11/13 13:09:44+00,,"1999"
"411141","401672",0.0724077636248445,Novana_Model_MOELLEAA_DK1_-8931.0,2020/11/13 13:09:44+00,,"1999"
"411142","401673",0.117228245929088,Novana_Model_MOELLEAA_DK1_-8931.0_Downstream,2020/11/13 13:09:44+00,,"1999"
"411143","401674",0.1239393235988,Novana_Model_MOELLEAA_DK1_-8536.25,2020/11/13 13:09:44+00,,"1999"
"411144","401675",0.129944320247598,Novana_Model_MOELLEAA_DK1_-8141.5,2020/11/13 13:09:44+00,,"1999"
"411145","401676",0.133149005625754,Novana_Model_MOELLEAA_DK1_-7746.75,2020/11/13 13:09:44+00,,"1999"
"411146","401677",0.13576790526101,Novana_Model_MOELLEAA_DK1_-7352.0,2020/11/13 13:09:44+00,,"1999"
"411147","401678",0.13661731007981,Novana_Model_MOELLEAA_DK1_-7168.0,2020/11/13 13:09:44+00,,"1999"
"411148","401679",0.137347328744523,Novana_Model_MOELLEAA_DK1_-7167.0,2020/11/13 13:09:44+00,,"1999"
"411149","401680",0.137347328744523,Novana_Model_MOELLEAA_DK1_-7087.0,2020/11/13 13:09:44+00,,"1999"
"411150","401681",0.13891547224293,Novana_Model_MOELLEAA_DK1_-7007.0,2020/11/13 13:09:44+00,,"1999"
"411151","401682",0.13891547224293,Novana_Model_MOELLEAA_DK1_-6912.0,2020/11/13 13:09:44+00,,"1999"
"411152","401683",0.1409544046611,Novana_Model_MOELLEAA_DK1_-6817.0,2020/11/13 13:09:44+00,,"1999"
"411153","401684",0.1409544046611,Novana_Model_MOELLEAA_DK1_-6692.0,2020/11/13 13:09:44+00,,"1999"
"411154","401685",0.148882041004014,Novana_Model_MOELLEAA_DK1_-6567.0,2020/11/13 13:09:44+00,,"1999"
"411155","401686",0.148882041004014,Novana_Model_MOELLEAA_DK1_-6437.0,2020/11/13 13:09:44+00,,"1999"
"411156","401687",0.151050368094281,Novana_Model_MOELLEAA_DK1_-6307.0,2020/11/13 13:09:44+00,,"1999"
"411157","401688",0.151050368094281,Novana_Model_MOELLEAA_DK1_-6167.0,2020/11/13 13:09:44+00,,"1999"
"411158","401689",0.156322809594543,Novana_Model_MOELLEAA_DK1_-6027.0,2020/11/13 13:09:44+00,,"1999"
"411159","401690",0.156322809594543,Novana_Model_MOELLEAA_DK1_-5874.5,2020/11/13 13:09:44+00,,"1999"
"411160","401691",0.162013782132162,Novana_Model_MOELLEAA_DK1_-5722.0,2020/11/13 13:09:44+00,,"1999"
"411161","401692",0.162013782132162,Novana_Model_MOELLEAA_DK1_-5567.0,2020/11/13 13:09:44+00,,"1999"
"411162","401693",0.166770900857367,Novana_Model_MOELLEAA_DK1_-5412.0,2020/11/13 13:09:44+00,,"1999"
"411163","401694",0.166770900857367,Novana_Model_MOELLEAA_DK1_-5302.0,2020/11/13 13:09:44+00,,"1999"
"411164","401695",0.171721747282841,Novana_Model_MOELLEAA_DK1_-5192.0,2020/11/13 13:09:44+00,,"1999"
"411165","401696",0.171721747282841,Novana_Model_MOELLEAA_DK1_-5084.5,2020/11/13 13:09:44+00,,"1999"
"411166","401697",0.177099820185606,Novana_Model_MOELLEAA_DK1_-4977.0,2020/11/13 13:09:44+00,,"1999"
"411167","401698",0.177099820185606,Novana_Model_MOELLEAA_DK1_-4889.5,2020/11/13 13:09:44+00,,"1999"
"411168","401699",0.18054730328795,Novana_Model_MOELLEAA_DK1_-4802.0,2020/11/13 13:09:44+00,,"1999"
"411169","401700",0.18054730328795,Novana_Model_MOELLEAA_DK1_-4764.5,2020/11/13 13:09:44+00,,"1999"
"411170","401701",0.18517913002878,Novana_Model_MOELLEAA_DK1_-4727.0,2020/11/13 13:09:44+00,,"1999"
"411171","401702",0.18517913002878,Novana_Model_MOELLEAA_DK1_-4542.0,2020/11/13 13:09:44+00,,"1999"
"411172","401703",0.188569329832106,Novana_Model_MOELLEAA_DK1_-4427.0,2020/11/13 13:09:44+00,,"1999"
"411173","401704",0.188569329832106,Novana_Model_MOELLEAA_DK1_-4358.0,2020/11/13 13:09:44+00,,"1999"
"411174","401705",0.191226513306164,Novana_Model_MOELLEAA_DK1_-4357.0,2020/11/13 13:09:44+00,,"1999"
"411175","401706",0.191226513306164,Novana_Model_MOELLEAA_DK1_-4247.0,2020/11/13 13:09:44+00,,"1999"
"411176","401707",0.196322980870123,Novana_Model_MOELLEAA_DK1_-4137.0,2020/11/13 13:09:44+00,,"1999"
"411177","401708",0.196322980870123,Novana_Model_MOELLEAA_DK1_-3974.5,2020/11/13 13:09:44+00,,"1999"
"411178","401709",0.20238873341108,Novana_Model_MOELLEAA_DK1_-3812.0,2020/11/13 13:09:44+00,,"1999"
"411179","401710",0.20238873341108,Novana_Model_MOELLEAA_DK1_-3657.0,2020/11/13 13:09:44+00,,"1999"
"411180","401711",0.208174035024561,Novana_Model_MOELLEAA_DK1_-3502.0,2020/11/13 13:09:44+00,,"1999"
"411181","401712",0.235769804761018,Novana_Model_MOELLEAA_DK1_-3332.0,2020/11/13 13:09:44+00,,"1999"
"411182","401713",0.240742766612197,Novana_Model_MOELLEAA_DK1_-3162.0,2020/11/13 13:09:44+00,,"1999"
"411183","401714",0.240742766612197,Novana_Model_MOELLEAA_DK1_-2966.0,2020/11/13 13:09:44+00,,"1999"
"411184","401715",0.242646276236397,Novana_Model_MOELLEAA_DK1_-2858.262898097279,2020/11/13 13:09:44+00,,"1999"
"411185","401716",0.460946250757942,Novana_Model_MOELLEAA_DK1_-2858.262898097279_Downstream,2020/11/13 13:09:44+00,,"1999"
"411186","401717",0.460946250757942,Novana_Model_MOELLEAA_DK1_-2771.0,2020/11/13 13:09:44+00,,"1999"
"411187","401718",0.460946250757942,Novana_Model_MOELLEAA_DK1_-2770.0,2020/11/13 13:09:44+00,,"1999"
"411188","401719",0.461935980128099,Novana_Model_MOELLEAA_DK1_-2767.0,2020/11/13 13:09:44+00,,"1999"
"411189","401720",0.461935980128099,Novana_Model_MOELLEAA_DK1_-2592.0,2020/11/13 13:09:44+00,,"1999"
"411190","401721",0.46453293165932,Novana_Model_MOELLEAA_DK1_-2417.0,2020/11/13 13:09:44+00,,"1999"
"411191","401722",0.46453293165932,Novana_Model_MOELLEAA_DK1_-2232.0,2020/11/13 13:09:44+00,,"1999"
"411192","401723",0.467009192582679,Novana_Model_MOELLEAA_DK1_-2047.0,2020/11/13 13:09:44+00,,"1999"
"411193","401724",0.467009192582679,Novana_Model_MOELLEAA_DK1_-1872.0,2020/11/13 13:09:44+00,,"1999"
"411194","401725",0.470888065434482,Novana_Model_MOELLEAA_DK1_-1697.0,2020/11/13 13:09:44+00,,"1999"
"411195","401726",0.470888065434482,Novana_Model_MOELLEAA_DK1_-1454.5,2020/11/13 13:09:44+00,,"1999"
"411196","401727",0.481246706659663,Novana_Model_MOELLEAA_DK1_-1212.0,2020/11/13 13:09:44+00,,"1999"
"411197","401728",0.481246706659663,Novana_Model_MOELLEAA_DK1_-977.0,2020/11/13 13:09:44+00,,"1999"
"411198","401729",0.483943398603021,Novana_Model_MOELLEAA_DK1_-742.0,2020/11/13 13:09:44+00,,"1999"
"411199","401730",0.483943398603021,Novana_Model_MOELLEAA_DK1_-554.5,2020/11/13 13:09:44+00,,"1999"
"411200","401731",0.483943398603021,Novana_Model_MOELLEAA_DK1_-367.6995755784792,2020/11/13 13:09:44+00,,"1999"
"411201","401732",0.485215262946201,Novana_Model_MOELLEAA_DK1_-367.0,2020/11/13 13:09:44+00,,"1999"
"411202","401733",0.496907237029239,Novana_Model_MOELLEAA_DK1_-367.0_Downstream,2020/11/13 13:09:44+00,,"1999"
"411203","401734",0.49968968397134,Novana_Model_MOELLEAA_DK1_-100.0,2020/11/13 13:09:44+00,,"1999"
"411204","401735",0.502934369608148,Novana_Model_MOELLEAA_DK1_-7.0,2020/11/13 13:09:44+00,,"1999"
"411205","401736",0.506286490943334,Novana_Model_MOELLEAA_DK1_248.0,2020/11/13 13:09:44+00,,"1999"
"411206","401737",0.507882502572994,Novana_Model_MOELLEAA_DK1_503.0,2020/11/13 13:09:44+00,,"1999"
"411207","401738",0.509444653885822,Novana_Model_MOELLEAA_DK1_839.0,2020/11/13 13:09:44+00,,"1999"
"411208","401739",0.512543627966757,Novana_Model_MOELLEAA_DK1_1175.0,2020/11/13 13:09:44+00,,"1999"
"411209","401740",0.515041475773674,Novana_Model_MOELLEAA_DK1_1511.0,2020/11/13 13:09:44+00,,"1999"
"411210","401741",0.521441476047039,Novana_Model_MOELLEAA_DK1_1852.5,2020/11/13 13:09:44+00,,"1999"
"411211","401742",0.525507989362495,Novana_Model_MOELLEAA_DK1_2194.0,2020/11/13 13:09:44+00,,"1999"
"411212","401743",0.572874533476895,Novana_Model_MOELLEAA_DK1_2194.0_Downstream,2020/11/13 13:09:44+00,,"1999"
"411495","401744",0.575518357223027,Novana_Model_MOELLEAA_DK1_2270.0,2020/11/13 13:09:44+00,,"1999"
"411496","401745",0.575518357223027,Novana_Model_MOELLEAA_DK1_2392.0,2020/11/13 13:09:44+00,,"1999"
"411497","401746",0.579543874463806,Novana_Model_MOELLEAA_DK1_2393.0,2020/11/13 13:09:44+00,,"1999"
"411498","401747",0.579543874463806,Novana_Model_MOELLEAA_DK1_2483.0,2020/11/13 13:09:44+00,,"1999"
"411499","401748",0.584165552462617,Novana_Model_MOELLEAA_DK1_2573.0,2020/11/13 13:09:44+00,,"1999"
"411500","401749",0.584165552462617,Novana_Model_MOELLEAA_DK1_2638.0,2020/11/13 13:09:44+00,,"1999"
"411501","401750",0.589237011315888,Novana_Model_MOELLEAA_DK1_2703.0,2020/11/13 13:09:44+00,,"1999"
"411502","401751",0.589237011315888,Novana_Model_MOELLEAA_DK1_2790.5,2020/11/13 13:09:44+00,,"1999"
"411503","401752",0.600074934081672,Novana_Model_MOELLEAA_DK1_2878.0,2020/11/13 13:09:44+00,,"1999"
"411504","401753",0.600074934081672,Novana_Model_MOELLEAA_DK1_3138.0,2020/11/13 13:09:44+00,,"1999"
"411505","401754",0.608694557457754,Novana_Model_MOELLEAA_DK1_3398.0,2020/11/13 13:09:44+00,,"1999"
"411506","401755",0.608694557457754,Novana_Model_MOELLEAA_DK1_3525.5,2020/11/13 13:09:44+00,,"1999"
"411507","401756",0.612296605865433,Novana_Model_MOELLEAA_DK1_3653.0,2020/11/13 13:09:44+00,,"1999"
"411508","401757",0.612296605865433,Novana_Model_MOELLEAA_DK1_3670.0,2020/11/13 13:09:44+00,,"1999"
"411509","401758",0.616658105323576,Novana_Model_MOELLEAA_DK1_3687.0,2020/11/13 13:09:44+00,,"1999"
"411510","401759",0.616658105323576,Novana_Model_MOELLEAA_DK1_3819.0,2020/11/13 13:09:44+00,,"1999"
"411511","401760",0.622453922441561,Novana_Model_MOELLEAA_DK1_3951.0,2020/11/13 13:09:44+00,,"1999"
"411512","401761",0.626823044537681,Novana_Model_MOELLEAA_DK1_4083.0,2020/11/13 13:09:44+00,,"1999"
"411513","401762",0.641512547821215,Novana_Model_MOELLEAA_DK1_4216.0,2020/11/13 13:09:44+00,,"1999"
"411514","401763",0.656749748203852,Novana_Model_MOELLEAA_DK1_4657.0,2020/11/13 13:09:44+00,,"1999"
"411515","401764",0.660710352434687,Novana_Model_MOELLEAA_DK1_5098.0,2020/11/13 13:09:44+00,,"1999"
"411516","401765",0.662245997194558,Novana_Model_MOELLEAA_DK1_5238.0,2020/11/13 13:09:44+00,,"1999"
"411517","401766",0.66425863169644,Novana_Model_MOELLEAA_DK1_5316.0,2020/11/13 13:09:44+00,,"1999"
"411518","401767",0.668834524877267,Novana_Model_MOELLEAA_DK1_5450.0,2020/11/13 13:09:44+00,,"1999"
"411519","401768",0.675343325652488,Novana_Model_MOELLEAA_DK1_5798.0,2020/11/13 13:09:44+00,,"1999"
"411520","401769",0.680960654783739,Novana_Model_MOELLEAA_DK1_6146.0,2020/11/13 13:09:44+00,,"1999"
"411521","401770",0.68501804695554,Novana_Model_MOELLEAA_DK1_6418.0,2020/11/13 13:09:44+00,,"1999"
"411522","401771",0.687647117878476,Novana_Model_MOELLEAA_DK1_6580.0,2020/11/13 13:09:44+00,,"1999"
"411523","401772",0.691565542617073,Novana_Model_MOELLEAA_DK1_6679.0,2020/11/13 13:09:44+00,,"1999"
"411524","401773",0.696446808152003,Novana_Model_MOELLEAA_DK1_6969.0,2020/11/13 13:09:44+00,,"1999"
"411525","401774",0.70261097301359,Novana_Model_MOELLEAA_DK1_7124.0,2020/11/13 13:09:44+00,,"1999"
"411526","401775",0.707655927110208,Novana_Model_MOELLEAA_DK1_7442.0,2020/11/13 13:09:44+00,,"1999"
"411527","401776",0.710393435028318,Novana_Model_MOELLEAA_DK1_7545.0,2020/11/13 13:09:44+00,,"1999"
"411528","401777",0.714116737205688,Novana_Model_MOELLEAA_DK1_7828.0,2020/11/13 13:09:44+00,,"1999"
"411529","401778",0.718784171485738,Novana_Model_MOELLEAA_DK1_8070.0,2020/11/13 13:09:44+00,,"1999"
"411530","401779",0.72195153683424,Novana_Model_MOELLEAA_DK1_8227.0,2020/11/13 13:09:44+00,,"1999"
"411531","401780",0.72451296732442,Novana_Model_MOELLEAA_DK1_8300.0,2020/11/13 13:09:44+00,,"1999"
"411532","401781",0.730351110639637,Novana_Model_MOELLEAA_DK1_8413.0,2020/11/13 13:09:44+00,,"1999"
"411533","401782",0.736931432232465,Novana_Model_MOELLEAA_DK1_8738.0,2020/11/13 13:09:44+00,,"1999"
"411534","401783",0.742049203955964,Novana_Model_MOELLEAA_DK1_9063.0,2020/11/13 13:09:44+00,,"1999"
"411535","401784",0.747119252118346,Novana_Model_MOELLEAA_DK1_9374.0,2020/11/13 13:09:44+00,,"1999"
"411536","401785",0.752686896961029,Novana_Model_MOELLEAA_DK1_9685.0,2020/11/13 13:09:44+00,,"1999"
"411537","401786",0.759022966762112,Novana_Model_MOELLEAA_DK1_10023.0,2020/11/13 13:09:44+00,,"1999"
"411538","401787",0.775031864806397,Novana_Model_MOELLEAA_DK1_10361.0,2020/11/13 13:09:44+00,,"1999"
"411539","401788",0.784616921290959,Novana_Model_MOELLEAA_DK1_10836.0,2020/11/13 13:09:44+00,,"1999"
"411540","401789",0.786632534004238,Novana_Model_MOELLEAA_DK1_10912.0,2020/11/13 13:09:44+00,,"1999"
"411541","401790",0.789684426090489,Novana_Model_MOELLEAA_DK1_11013.0,2020/11/13 13:09:44+00,,"1999"
"411542","401791",0.791568442485104,Novana_Model_MOELLEAA_DK1_11180.0,2020/11/13 13:09:44+00,,"1999"
"411543","401792",0.792692721134996,Novana_Model_MOELLEAA_DK1_11337.0,2020/11/13 13:09:44+00,,"1999"
"411544","401793",0.79472794781809,Novana_Model_MOELLEAA_DK1_11375.0,2020/11/13 13:09:44+00,,"1999"
"411545","401794",0.797758712507274,Novana_Model_MOELLEAA_DK1_11690.0,2020/11/13 13:09:44+00,,"1999"
"411546","401795",0.80171407306031,Novana_Model_MOELLEAA_DK1_11801.0,2020/11/13 13:09:44+00,,"1999"
"411547","401796",0.807694779601816,Novana_Model_MOELLEAA_DK1_12219.0,2020/11/13 13:09:44+00,,"1999"
"411548","401797",0.8124360621792,Novana_Model_MOELLEAA_DK1_12637.0,2020/11/13 13:09:44+00,,"1999"
"411549","401798",0.815043273159902,Novana_Model_MOELLEAA_DK1_12929.0,2020/11/13 13:09:44+00,,"1999"
"411550","401799",0.815799331787514,Novana_Model_MOELLEAA_DK1_13221.0,2020/11/13 13:09:44+00,,"1999"
"411551","401800",0.816361841110334,Novana_Model_MOELLEAA_DK1_13304.0,2020/11/13 13:09:44+00,,"1999"
"411552","401801",0.816757006310437,Novana_Model_MOELLEAA_DK1_13500.0,2020/11/13 13:09:44+00,,"1999"
"436112","446105",0.0172159653538685,Novana_Model_MOELLEAA_DK1_-11928.0,2020/11/13 13:09:44+00,,"2000"
"436113","446106",0.0251800468766583,Novana_Model_MOELLEAA_DK1_-11474.666666666666,2020/11/13 13:09:44+00,,"2000"
"436114","446107",0.0350181963498312,Novana_Model_MOELLEAA_DK1_-11021.333333333334,2020/11/13 13:09:44+00,,"2000"
"436115","446108",0.0418310665062379,Novana_Model_MOELLEAA_DK1_-10568.0,2020/11/13 13:09:44+00,,"2000"
"436116","446109",0.0475210980181404,Novana_Model_MOELLEAA_DK1_-10214.0,2020/11/13 13:09:44+00,,"2000"
"436117","446110",0.0526865122361424,Novana_Model_MOELLEAA_DK1_-9860.0,2020/11/13 13:09:44+00,,"2000"
"436118","446111",0.0552856960115048,Novana_Model_MOELLEAA_DK1_-9506.0,2020/11/13 13:09:44+00,,"2000"
"436119","446112",0.0608517015607305,Novana_Model_MOELLEAA_DK1_-9218.5,2020/11/13 13:09:44+00,,"2000"
"436120","446113",0.0639113611007323,Novana_Model_MOELLEAA_DK1_-8931.0,2020/11/13 13:09:44+00,,"2000"
"436121","446114",0.0988364630363515,Novana_Model_MOELLEAA_DK1_-8931.0_Downstream,2020/11/13 13:09:44+00,,"2000"
"436122","446115",0.104992443950124,Novana_Model_MOELLEAA_DK1_-8536.25,2020/11/13 13:09:44+00,,"2000"
"436123","446116",0.110077167204658,Novana_Model_MOELLEAA_DK1_-8141.5,2020/11/13 13:09:44+00,,"2000"
"436124","446117",0.113088011039329,Novana_Model_MOELLEAA_DK1_-7746.75,2020/11/13 13:09:44+00,,"2000"
"436125","446118",0.115370661702231,Novana_Model_MOELLEAA_DK1_-7352.0,2020/11/13 13:09:44+00,,"2000"
"436126","446119",0.116103754750366,Novana_Model_MOELLEAA_DK1_-7168.0,2020/11/13 13:09:44+00,,"2000"
"436127","446120",0.11671842046367,Novana_Model_MOELLEAA_DK1_-7167.0,2020/11/13 13:09:44+00,,"2000"
"436128","446121",0.11671842046367,Novana_Model_MOELLEAA_DK1_-7087.0,2020/11/13 13:09:44+00,,"2000"
"436129","446122",0.118006817701329,Novana_Model_MOELLEAA_DK1_-7007.0,2020/11/13 13:09:44+00,,"2000"
"436130","446123",0.118006817701329,Novana_Model_MOELLEAA_DK1_-6912.0,2020/11/13 13:09:44+00,,"2000"
"436131","446124",0.119687013562178,Novana_Model_MOELLEAA_DK1_-6817.0,2020/11/13 13:09:44+00,,"2000"
"436132","446125",0.119687013562178,Novana_Model_MOELLEAA_DK1_-6692.0,2020/11/13 13:09:44+00,,"2000"
"436133","446126",0.12661773515,Novana_Model_MOELLEAA_DK1_-6567.0,2020/11/13 13:09:44+00,,"2000"
"436134","446127",0.12661773515,Novana_Model_MOELLEAA_DK1_-6437.0,2020/11/13 13:09:44+00,,"2000"
"436135","446128",0.128073331620035,Novana_Model_MOELLEAA_DK1_-6307.0,2020/11/13 13:09:44+00,,"2000"
"436136","446129",0.128073331620035,Novana_Model_MOELLEAA_DK1_-6167.0,2020/11/13 13:09:44+00,,"2000"
"436137","446130",0.132642241378055,Novana_Model_MOELLEAA_DK1_-6027.0,2020/11/13 13:09:44+00,,"2000"
"436138","446131",0.132642241378055,Novana_Model_MOELLEAA_DK1_-5874.5,2020/11/13 13:09:44+00,,"2000"
"436139","446132",0.13767275405549,Novana_Model_MOELLEAA_DK1_-5722.0,2020/11/13 13:09:44+00,,"2000"
"436140","446133",0.13767275405549,Novana_Model_MOELLEAA_DK1_-5567.0,2020/11/13 13:09:44+00,,"2000"
"436141","446134",0.141932722954639,Novana_Model_MOELLEAA_DK1_-5412.0,2020/11/13 13:09:44+00,,"2000"
"436142","446135",0.141932722954639,Novana_Model_MOELLEAA_DK1_-5302.0,2020/11/13 13:09:44+00,,"2000"
"436143","446136",0.146186477866003,Novana_Model_MOELLEAA_DK1_-5192.0,2020/11/13 13:09:44+00,,"2000"
"436144","446137",0.146186477866003,Novana_Model_MOELLEAA_DK1_-5084.5,2020/11/13 13:09:44+00,,"2000"
"436145","446138",0.15068008580698,Novana_Model_MOELLEAA_DK1_-4977.0,2020/11/13 13:09:44+00,,"2000"
"436146","446139",0.15068008580698,Novana_Model_MOELLEAA_DK1_-4889.5,2020/11/13 13:09:44+00,,"2000"
"436147","446140",0.153560603566753,Novana_Model_MOELLEAA_DK1_-4802.0,2020/11/13 13:09:44+00,,"2000"
"436148","446141",0.153560603566753,Novana_Model_MOELLEAA_DK1_-4764.5,2020/11/13 13:09:44+00,,"2000"
"436149","446142",0.157433730840194,Novana_Model_MOELLEAA_DK1_-4727.0,2020/11/13 13:09:44+00,,"2000"
